key,scientificName,phylum,class,decimalLatitude,decimalLongitude,eventDate,taxon_group
3445007979,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445007980,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445007983,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445007984,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445007991,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445008036,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445008077,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445008085,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-22,"Elasmobranchii (sharks & rays, class)"
3445008087,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445008126,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445008157,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445008180,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445008249,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445008251,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445008255,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445008256,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-24,"Elasmobranchii (sharks & rays, class)"
3445008259,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445008260,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445009168,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445009188,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445009194,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-06,"Elasmobranchii (sharks & rays, class)"
3445009200,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445009262,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445010190,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445010212,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445010213,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445010219,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445010228,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445010229,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445011175,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445011176,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445011197,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445011198,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445011205,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445011211,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445011217,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445012318,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445012342,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445012408,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445012410,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445012480,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445012481,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445012554,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445012558,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445012563,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445012587,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445012602,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445012782,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445012794,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445012795,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445012802,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445012851,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445013077,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445013086,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445013088,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445013135,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445013205,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445013214,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445013217,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-28,"Elasmobranchii (sharks & rays, class)"
3445013239,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445013284,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445013952,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445013960,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445013961,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445013966,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445013967,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-30,"Elasmobranchii (sharks & rays, class)"
3445013975,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445014038,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445014113,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445014149,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445014150,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445014169,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445014217,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445014223,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445014224,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445014227,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445014228,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445014358,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445014359,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445014387,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445014408,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445014473,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445014474,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-31,"Elasmobranchii (sharks & rays, class)"
3445014479,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445014543,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445014607,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445014609,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-27,"Elasmobranchii (sharks & rays, class)"
3445014621,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445014628,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445014642,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445014677,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.07,113.75,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445014829,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-12,"Elasmobranchii (sharks & rays, class)"
3445014838,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445014850,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445014896,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445015259,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445015260,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445015272,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445015298,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445017085,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445017092,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445017093,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-22,"Elasmobranchii (sharks & rays, class)"
3445017098,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-14,"Elasmobranchii (sharks & rays, class)"
3445017105,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-18,"Elasmobranchii (sharks & rays, class)"
3445017185,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445017210,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-07,"Elasmobranchii (sharks & rays, class)"
3445017248,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-15,"Elasmobranchii (sharks & rays, class)"
3445017274,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445017292,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445017310,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445017337,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445017433,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445017498,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445017568,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-01,"Elasmobranchii (sharks & rays, class)"
3445017572,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-25,"Elasmobranchii (sharks & rays, class)"
3445017581,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445017585,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-02,"Elasmobranchii (sharks & rays, class)"
3445017586,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-20,"Elasmobranchii (sharks & rays, class)"
3445017802,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-10,"Elasmobranchii (sharks & rays, class)"
3445017810,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-16,"Elasmobranchii (sharks & rays, class)"
3445017819,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445017825,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445017870,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445017871,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445018138,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-29,"Elasmobranchii (sharks & rays, class)"
3445018209,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-03,"Elasmobranchii (sharks & rays, class)"
3445018210,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445018220,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445018249,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445018294,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445018317,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.09,113.8,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445018387,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-17,"Elasmobranchii (sharks & rays, class)"
3445018391,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-04,"Elasmobranchii (sharks & rays, class)"
3445018393,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-11,"Elasmobranchii (sharks & rays, class)"
3445018622,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-23,"Elasmobranchii (sharks & rays, class)"
3445018628,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-08,"Elasmobranchii (sharks & rays, class)"
3445018629,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445018638,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-13,"Elasmobranchii (sharks & rays, class)"
3445018644,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-05,"Elasmobranchii (sharks & rays, class)"
3445018650,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-09,"Elasmobranchii (sharks & rays, class)"
3445018948,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-01-21,"Elasmobranchii (sharks & rays, class)"
3445019002,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-26,"Elasmobranchii (sharks & rays, class)"
3445019071,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-01-19,"Elasmobranchii (sharks & rays, class)"
3445019082,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-01-16,"Elasmobranchii (sharks & rays, class)"
